"year","doy","hour","SolarR","Temp","RH","WS","precip"
2016,66,12,-3388999.93896484,-0.397253417968727,0.863249969482422,1.58249998092651,0
2016,66,12,-3290499.9256134,-1.32449951171873,0.91875,2.54099988937378,0
2016,66,14,42804248.8098145,-1.67899169921873,0.945250015258789,2.78875017166138,0
2016,66,14,3.02e+08,0.379754638671898,0.956750030517578,3.8970000743866,0
2016,66,16,700224975.585938,2.77773437500002,0.885749969482422,4.94899988174438,0
2016,66,16,1008500000,5.04299316406252,0.815200042724609,5.04500007629395,0
2016,66,18,1.117e+09,6.82576904296877,0.746324996948242,5.29675006866455,0
2016,66,18,1340750000,8.8799987792969,0.679300003051758,5.34625005722046,0
2016,66,20,1.531e+09,11.0075012207031,0.616674995422363,5.33325004577637,0
2016,66,20,1404750000,12.6,0.565974998474121,5.46750020980835,0
2016,66,22,814974975.585938,12.547509765625,0.548474998474121,5.86525011062622,0
2016,66,22,648450012.207031,12.5924926757813,0.543274993896484,6.07324981689453,0
2016,67,0,22524999.6185303,9.33248291015627,0.712900009155273,5.09324979782104,0
2016,67,2,-2865750.0743866,8.79750976562502,0.733349990844727,6.12925004959106,0
2016,67,2,-3388000.01144409,8.52999267578127,0.721524963378906,5.87249994277954,0
2016,67,4,-3388000.01144409,8.08126220703127,0.750724945068359,5.08549976348877,0
2016,67,4,-3388000.01144409,7.18026123046877,0.773850021362305,3.88275003433228,0
2016,67,6,-3388000.01144409,6.31524047851565,0.810749969482422,4.59875011444092,0
2016,67,6,-3388000.01144409,6.09224853515627,0.797225036621094,3.20825004577637,0
2016,67,8,-3388000.01144409,5.4479919433594,0.826500015258789,3.22950005531311,0
2016,67,8,-3388000.01144409,6.46224365234377,0.793450012207031,3.54200005531311,0
2016,67,10,-3388000.01144409,6.4737487792969,0.790124969482422,2.42525005340576,0
2016,67,10,-3388000.01144409,6.32650146484377,0.806100006103516,2.60249996185303,0
2016,67,12,-3388000.01144409,6.98726806640627,0.795250015258789,2.32699990272522,0
2016,67,12,-3388000.01144409,7.45626220703127,0.801450042724609,3.76874995231628,4500
2016,67,14,12126250.2670288,6.8070007324219,0.87375,4.57200002670288,0
2016,67,14,72055000.3051758,7.34749755859377,0.884499969482422,4.76049995422363,0
2016,67,16,72457504.2724609,8.42250976562502,0.902249984741211,4.70574998855591,0
2016,67,16,73925003.0517578,8.8850036621094,0.94375,5.05525016784668,3600
2016,67,18,287100006.103516,9.33001098632815,0.93875,4.97574996948242,0
2016,67,18,357825012.207031,10.8999877929688,0.885749969482422,5.30074977874756,0
2016,67,20,271049987.792969,11.7074829101563,0.853000030517578,4.69374990463257,0
2016,67,20,819750000,14.62001953125,0.804400024414063,4.72599983215332,0
2016,67,22,829099975.585938,17.9999938964844,0.647750015258789,5.8585000038147,0
2016,67,22,296674987.792969,17.5700012207031,0.614300003051758,4.77524995803833,0
2016,68,0,44656501.7700195,14.8724914550781,0.679300003051758,3.80100011825562,0
2016,68,2,-2708750.00953674,12.9875122070313,0.706600036621094,3.68499994277954,0
2016,68,2,-3385999.91798401,11.0775085449219,0.765124969482422,2.95499992370605,0
2016,68,4,-3385999.91798401,11.9150024414063,0.73807502746582,3.83925008773804,0
2016,68,4,-3385999.91798401,11.0375,0.769100036621094,3.28725004196167,0
2016,68,6,-3387000.08392334,10.6400085449219,0.792649993896484,3.54250001907349,0
2016,68,6,-3386499.88174438,11.5299926757813,0.833249969482422,3.42724990844727,0
2016,68,8,-3385999.91798401,11.9999938964844,0.845,3.15599989891052,0
2016,68,8,-3385999.91798401,11.5324951171875,0.85125,2.20574998855591,0
2016,68,10,-3385999.91798401,11.3225036621094,0.838249969482422,2.69024991989136,0
2016,68,10,-3385999.91798401,11.3724914550781,0.83,2.52075004577637,0
2016,68,12,-3385999.91798401,11.5674987792969,0.827000045776367,3.2810001373291,0
2016,68,12,-3230999.94659424,11.4175048828125,0.804599990844727,3.64100003242493,0
2016,68,14,33134998.3215332,11.0824829101563,0.797875061035156,4.25174999237061,0
2016,68,14,141699996.948242,11.4775024414063,0.782099990844727,4.67650032043457,0
2016,68,16,600424987.792969,14.1775146484375,0.724349975585938,6.23000001907349,0
2016,68,16,1.054e+09,16.3200012207031,0.71567497253418,7.16200017929077,0
2016,68,18,1.118e+09,17.7675109863281,0.698325042724609,7.73724985122681,0
2016,68,18,1250500000,19.4800048828125,0.645574951171875,7.74349975585938,0
2016,68,20,801799987.792969,19.7600036621094,0.642649993896484,7.41300010681152,0
2016,68,20,1091500000,20.4150024414063,0.619200019836426,7.75150012969971,0
2016,68,22,1.18e+09,22.1750122070313,0.574749984741211,7.39874982833862,0
2016,68,22,750549987.792969,21.5725036621094,0.607950019836426,7.10374975204468,0
2016,69,0,75894996.6430664,18.4825073242188,0.734400024414062,3.7480001449585,0
2016,69,2,-2679749.96566772,16.3324829101563,0.828000030517578,3.61100006103516,0
2016,69,2,-3385499.95422363,14.9475036621094,0.871999969482422,2.95099997520447,0
2016,69,4,-3385999.91798401,14.05751953125,0.896500015258789,2.35975003242493,0
2016,69,4,-3385999.91798401,13.8300109863281,0.918499984741211,3.38925004005432,0
2016,69,6,-3385999.91798401,14.7600036621094,0.879250030517578,3.79150009155273,0
2016,69,6,-3385999.91798401,14.8300109863281,0.850749969482422,4.51525020599365,0
2016,69,8,-3385999.91798401,14.7524963378906,0.821500015258789,5.88549995422363,0
2016,69,8,-3385999.91798401,15.7524963378906,0.767925033569336,6.22525024414062,0
2016,69,10,-3385999.91798401,15.6375061035156,0.79495002746582,5.50374984741211,0
2016,69,10,-3385999.91798401,14.8374877929688,0.822250061035156,3.68475008010864,0
2016,69,12,-3385999.91798401,14.0649963378906,0.854499969482422,2.27675008773804,0
2016,69,12,-3244999.88555908,13.5700012207031,0.885999984741211,3.01125001907349,0
2016,69,14,23570999.1455078,13.3850036621094,0.9,2.87925004959106,0
2016,69,14,209899993.896484,14.5375,0.886750030517578,3.94324994087219,0
2016,69,16,388349975.585938,16.297509765625,0.851500015258789,5.11700010299683,0
2016,69,16,378825012.207031,16.9150024414063,0.819000015258789,5.08825016021729,0
2016,69,18,444375000,17.7900024414063,0.777399978637695,5.57499980926514,0
2016,69,18,568599975.585938,18.7849975585938,0.739499969482422,5.35025024414062,0
2016,69,20,414475006.103516,18.8875061035156,0.735650024414062,4.98675012588501,0
2016,69,20,226049987.792969,17.85,0.779625015258789,4.12249994277954,0
2016,69,22,480700012.207031,18.1350036621094,0.81067497253418,3.11525011062622,0
2016,69,22,114235000.610352,17.5624938964844,0.824974975585937,2.8912501335144,0
2016,70,0,17800498.9624023,15.3449951171875,0.935,2.79425001144409,0
2016,70,2,-3131749.86839294,14.5224853515625,0.951750030517578,4.0149998664856,0
2016,70,2,-3385999.91798401,13.9324890136719,0.968999938964844,3.73300004005432,0
2016,70,4,-3385999.91798401,13.7375122070313,0.979749984741211,2.25999999046326,0
2016,70,4,-3385999.91798401,13.5249877929688,0.984499969482422,2.5845000743866,0
2016,70,6,-3385999.91798401,13.3575073242188,0.988249969482422,1.91324996948242,0
2016,70,6,-3385999.91798401,13.2425170898438,0.990749969482422,0.912500023841858,0
2016,70,8,-3385999.91798401,13.1599975585938,0.991749954223633,1.17999994754791,2700
2016,70,8,-3385999.91798401,11.5974975585938,0.987249984741211,5.64674997329712,6300
2016,70,10,-3387000.08392334,9.8749938964844,0.983249969482422,4.09999990463257,1800
2016,70,10,-3387750.14877319,9.20748291015627,0.985,3.5385000705719,0
2016,70,12,-3388000.01144409,8.74501953125002,0.972249984741211,4.13675022125244,0
2016,70,12,-3388000.01144409,8.51250610351565,0.952249984741211,3.70550012588501,0
2016,70,14,5885250.09155273,8.36251220703127,0.947750015258789,3.01775002479553,0
2016,70,14,57805000.3051758,8.2075134277344,0.943249969482422,4.09700012207031,0
2016,70,16,193799987.792969,8.39998779296877,0.946750030517578,4.39524984359741,0
2016,70,16,225149993.896484,8.69997558593752,0.937249984741211,4.49475002288818,0
2016,70,18,276700012.207031,8.7025085449219,0.90375,4.29899978637695,0
2016,70,18,343500000,8.87249145507815,0.906499938964844,4.47949981689453,0
2016,70,20,481825012.207031,9.29500732421877,0.901750030517578,4.97774982452393,0
2016,70,20,341674987.792969,9.41500244140627,0.8825,4.38424968719482,0
2016,70,22,211199996.948242,9.27248535156252,0.8825,4.30474996566772,0
2016,70,22,194475006.103516,9.39998779296877,0.87125,3.29874992370605,0
2016,71,0,25618999.4812012,8.8749938964844,0.880749969482422,1.70924997329712,0
2016,71,2,-2696249.96185303,8.42751464843752,0.893499984741211,0.909250020980835,0
2016,71,2,-3388000.01144409,7.90825805664065,0.91625,1.65374994277954,0
2016,71,4,-3388000.01144409,7.71773681640627,0.895749969482422,2.2335000038147,0
2016,71,4,-3388000.01144409,6.6555114746094,0.920749969482422,2.00274991989136,0
2016,71,6,-3388000.01144409,5.6710144042969,0.908499984741211,1.72825002670288,0
2016,71,6,-3388000.01144409,4.97548828125002,0.928249969482422,1.59800004959106,0
2016,71,8,-3388000.01144409,4.42598876953127,0.941999969482422,1.35025000572205,0
2016,71,8,-3388000.01144409,4.32998046875002,0.958499984741211,2.07574987411499,0
2016,71,10,-3388000.01144409,4.09749755859377,0.952750015258789,2.07224988937378,0
2016,71,10,-3388249.87411499,3.6507507324219,0.946999969482422,2.30800008773804,0
2016,71,12,-3388999.93896484,2.8174987792969,0.95125,1.83325004577637,0
2016,71,12,-2979500.05531311,2.39949951171877,0.962249984741211,2.14575004577637,0
2016,71,14,37897499.0844727,2.43074951171877,0.965250015258789,2.70274996757507,0
2016,71,14,229675003.051758,2.99001464843752,0.961999969482422,3.22449994087219,0
2016,71,16,547325012.207031,4.41948852539065,0.931999969482422,4.14949989318848,0
2016,71,16,819424987.792969,6.05098876953127,0.875749969482422,4.05649995803833,0
2016,71,18,1.089e+09,7.4687438964844,0.859749984741211,3.37424993515015,0
2016,71,18,1345250000,9.71248779296877,0.798024978637695,3.00699996948242,0
2016,71,20,1380750000,11.6450134277344,0.7375,2.97000002861023,0
2016,71,20,1259250000,12.7549987792969,0.702149963378906,3.03800010681152,0
2016,71,22,756150024.414062,13.0450073242188,0.693199996948242,2.71849989891052,0
2016,71,22,644650024.414062,13.6075073242188,0.676800003051758,2.47025012969971,0
2016,72,0,71497497.5585938,11.6075073242188,0.803625030517578,2.35150003433228,0
2016,72,2,-2286499.97711182,9.59749755859377,0.861500015258789,2.125,0
2016,72,2,-3388000.01144409,7.96074829101565,0.901500015258789,1.85249996185303,0
2016,72,4,-3388000.01144409,7.2860046386719,0.935999984741211,1.90425002574921,0
